<STATION>107210070C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;050000;3.16
20220308;060000;3.16
20220308;070000;3.16
20220308;080000;3.16
20220308;090000;3.16
20220308;100000;3.16
20220308;110000;3.16
20220308;120000;3.16
20220308;130000;3.16
20220308;140000;3.16
20220308;150000;3.16
20220308;160000;3.16
20220308;170000;3.16
20220308;180000;3.16
20220308;190000;3.16
20220308;200000;3.16
20220308;210000;3.16
20220308;220000;3.16
20220308;230000;3.16
20220309;000000;3.16
<STATION>107210070C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;19.60
20220308;020000;19.60
20220308;030000;19.60
20220308;040000;19.60
20220308;050000;19.60
20220308;060000;19.60
20220308;070000;19.60
20220308;080000;19.60
20220308;090000;19.60
20220308;100000;19.60
20220308;110000;19.60
20220308;120000;19.60
20220308;130000;19.60
20220308;140000;19.60
20220308;150000;19.60
20220308;160000;19.60
20220308;170000;19.60
20220308;180000;19.60
20220308;190000;19.60
20220308;200000;19.60
20220308;210000;19.60
20220308;220000;19.60
20220308;230000;19.60
20220309;000000;19.60
<STATION>107210070C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;6130
20220308;020000;6130
20220308;030000;6130
20220308;040000;6130
20220308;050000;6130
20220308;060000;6130
20220308;070000;6130
20220308;080000;6130
20220308;090000;6130
20220308;100000;6130
20220308;110000;6130
20220308;120000;6130
20220308;130000;6130
20220308;140000;6130
20220308;150000;6130
20220308;160000;6130
20220308;170000;6130
20220308;180000;6130
20220308;190000;6130
20220308;200000;6130
20220308;210000;6130
20220308;220000;6130
20220308;230000;6130
20220309;000000;6130
<STATION>107210070C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;3.61
20220308;020000;3.61
20220308;030000;3.61
20220308;040000;3.60
20220308;050000;3.62
20220308;060000;3.60
20220308;070000;3.57
20220308;080000;3.60
20220308;090000;3.56
20220308;100000;3.61
20220308;110000;3.62
20220308;120000;3.60
20220308;130000;3.60
20220308;140000;3.61
20220308;150000;3.60
20220308;160000;3.60
20220308;170000;3.57
20220308;180000;3.60
20220308;190000;3.57
20220308;200000;3.60
20220308;210000;3.60
20220308;220000;3.59
20220308;230000;3.58
20220309;000000;3.61
<STATION>107210070C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;000000;25
20220309;000000;20
<STATION>109190351C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;170000;0.00
20220304;180000;0.00
20220304;190000;0.00
20220304;200000;0.00
20220304;210000;0.00
20220304;220000;0.00
20220304;230000;0.00
20220305;000000;0.00
<STATION>109190351C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;170000;16.30
20220304;180000;16.80
20220304;190000;16.70
20220304;200000;16.78
20220304;210000;17.11
20220304;220000;17.13
20220304;230000;17.08
20220305;000000;16.99
<STATION>109190351C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;170000;1
20220304;180000;0
20220304;190000;0
20220304;200000;0
20220304;210000;0
20220304;220000;0
20220304;230000;0
20220305;000000;0
<STATION>109190351C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;170000;3.56
20220304;180000;3.59
20220304;190000;3.59
20220304;200000;3.59
20220304;210000;3.59
20220304;220000;3.59
20220304;230000;3.59
20220305;000000;3.61
<STATION>109190351C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;000000;[01]
<STATION>109190351C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;0.00
20220305;020000;0.00
20220305;030000;0.00
20220305;040000;0.00
20220305;050000;0.00
20220305;060000;0.00
20220305;070000;0.00
20220305;080000;0.00
20220305;090000;0.00
20220305;100000;0.00
20220305;110000;0.00
20220305;120000;0.00
20220305;130000;0.00
20220305;140000;0.00
20220305;150000;0.00
20220305;160000;0.00
20220305;170000;0.00
20220305;180000;0.00
20220305;190000;0.00
20220305;200000;0.00
20220305;210000;0.00
20220305;220000;0.00
20220305;230000;0.00
20220306;000000;0.00
<STATION>109190351C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;16.89
20220305;020000;16.77
20220305;030000;16.65
20220305;040000;16.57
20220305;050000;16.52
20220305;060000;16.45
20220305;070000;16.38
20220305;080000;16.31
20220305;090000;16.28
20220305;100000;16.27
20220305;110000;16.30
20220305;120000;16.35
20220305;130000;16.41
20220305;140000;16.46
20220305;150000;16.55
20220305;160000;16.60
20220305;170000;16.67
20220305;180000;16.75
20220305;190000;16.78
20220305;200000;16.79
20220305;210000;16.69
20220305;220000;16.57
20220305;230000;16.50
20220306;000000;16.57
<STATION>109190351C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;0
20220305;020000;0
20220305;030000;0
20220305;040000;0
20220305;050000;0
20220305;060000;0
20220305;070000;0
20220305;080000;0
20220305;090000;0
20220305;100000;0
20220305;110000;0
20220305;120000;0
20220305;130000;0
20220305;140000;0
20220305;150000;0
20220305;160000;0
20220305;170000;0
20220305;180000;0
20220305;190000;0
20220305;200000;0
20220305;210000;0
20220305;220000;0
20220305;230000;0
20220306;000000;0
<STATION>109190351C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;3.59
20220305;020000;3.59
20220305;030000;3.61
20220305;040000;3.59
20220305;050000;3.59
20220305;060000;3.59
20220305;070000;3.59
20220305;080000;3.59
20220305;090000;3.59
20220305;100000;3.61
20220305;110000;3.58
20220305;120000;3.61
20220305;130000;3.58
20220305;140000;3.58
20220305;150000;3.59
20220305;160000;3.58
20220305;170000;3.61
20220305;180000;3.58
20220305;190000;3.59
20220305;200000;3.58
20220305;210000;3.58
20220305;220000;3.59
20220305;230000;3.60
20220306;000000;3.58
<STATION>109190351C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;000000;25
<STATION>109190351C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;010000;0.00
20220306;020000;0.00
20220306;030000;0.00
20220306;040000;0.00
20220306;050000;0.00
20220306;060000;0.00
20220306;070000;0.00
20220306;080000;0.00
20220306;090000;0.00
20220306;100000;0.00
20220306;110000;0.00
20220306;120000;0.00
20220306;130000;0.00
20220306;140000;0.00
20220306;150000;0.00
20220306;160000;0.00
20220306;170000;0.00
20220306;180000;0.00
20220306;190000;0.00
20220306;200000;0.00
20220306;210000;0.00
20220306;220000;0.00
20220306;230000;0.00
20220307;000000;0.00
<STATION>109190351C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;010000;16.62
20220306;020000;16.61
20220306;030000;16.59
20220306;040000;16.57
20220306;050000;16.54
20220306;060000;16.51
20220306;070000;16.47
20220306;080000;16.43
20220306;090000;16.41
20220306;100000;16.43
20220306;110000;16.46
20220306;120000;16.36
20220306;130000;16.32
20220306;140000;16.30
20220306;150000;16.33
20220306;160000;16.40
20220306;170000;16.44
20220306;180000;16.44
20220306;190000;16.45
20220306;200000;16.45
20220306;210000;16.47
20220306;220000;16.47
20220306;230000;16.45
20220307;000000;16.40
<STATION>109190351C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;010000;0
20220306;020000;0
20220306;030000;0
20220306;040000;0
20220306;050000;0
20220306;060000;0
20220306;070000;0
20220306;080000;0
20220306;090000;0
20220306;100000;0
20220306;110000;0
20220306;120000;0
20220306;130000;0
20220306;140000;0
20220306;150000;0
20220306;160000;0
20220306;170000;0
20220306;180000;0
20220306;190000;0
20220306;200000;0
20220306;210000;0
20220306;220000;0
20220306;230000;0
20220307;000000;0
<STATION>109190351C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;010000;3.58
20220306;020000;3.59
20220306;030000;3.59
20220306;040000;3.59
20220306;050000;3.59
20220306;060000;3.59
20220306;070000;3.59
20220306;080000;3.59
20220306;090000;3.58
20220306;100000;3.61
20220306;110000;3.60
20220306;120000;3.58
20220306;130000;3.58
20220306;140000;3.61
20220306;150000;3.58
20220306;160000;3.58
20220306;170000;3.61
20220306;180000;3.60
20220306;190000;3.58
20220306;200000;3.60
20220306;210000;3.58
20220306;220000;3.60
20220306;230000;3.60
20220307;000000;3.58
<STATION>109190351C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220307;000000;24
<STATION>109190351C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220307;010000;0.00
20220307;020000;0.00
20220307;030000;0.00
20220307;040000;0.00
20220307;050000;0.00
20220307;060000;0.00
20220307;070000;0.00
20220307;080000;0.00
20220307;090000;0.00
20220307;100000;0.00
20220307;110000;0.00
20220307;120000;0.00
20220307;130000;6.05
20220307;140000;6.05
20220307;150000;6.06
20220307;160000;6.06
20220307;170000;6.06
20220307;180000;6.05
20220307;190000;6.05
20220307;200000;6.05
20220307;210000;6.04
20220307;220000;6.04
20220307;230000;6.04
20220308;000000;6.04
<STATION>109190351C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220307;010000;16.36
20220307;020000;16.31
20220307;030000;16.27
20220307;040000;16.22
20220307;050000;16.18
20220307;060000;16.13
20220307;070000;16.08
20220307;080000;16.04
20220307;090000;16.02
20220307;100000;15.40
20220307;110000;15.48
20220307;120000;16.11
20220307;130000;19.46
20220307;140000;19.63
20220307;150000;19.64
20220307;160000;19.65
20220307;170000;19.64
20220307;180000;19.64
20220307;190000;19.64
20220307;200000;19.65
20220307;210000;19.64
20220307;220000;19.64
20220307;230000;19.64
20220308;000000;19.64
<STATION>109190351C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220307;010000;0
20220307;020000;0
20220307;030000;0
20220307;040000;0
20220307;050000;0
20220307;060000;0
20220307;070000;0
20220307;080000;0
20220307;090000;0
20220307;100000;0
20220307;110000;0
20220307;120000;0
20220307;130000;10120
20220307;140000;10120
20220307;150000;10120
20220307;160000;10120
20220307;170000;10120
20220307;180000;10120
20220307;190000;10120
20220307;200000;10120
20220307;210000;10120
20220307;220000;10130
20220307;230000;10130
20220308;000000;10120
<STATION>109190351C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220307;010000;3.58
20220307;020000;3.60
20220307;030000;3.58
20220307;040000;3.58
20220307;050000;3.58
20220307;060000;3.59
20220307;070000;3.59
20220307;080000;3.59
20220307;090000;3.58
20220307;100000;3.58
20220307;110000;3.58
20220307;120000;3.58
20220307;130000;3.57
20220307;140000;3.58
20220307;150000;3.58
20220307;160000;3.58
20220307;170000;3.58
20220307;180000;3.58
20220307;190000;3.58
20220307;200000;3.60
20220307;210000;3.58
20220307;220000;3.57
20220307;230000;3.58
20220308;000000;3.60
<STATION>109190351C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;000000;23
<STATION>109190351C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;6.04
20220308;020000;6.04
20220308;030000;6.04
20220308;040000;6.04
20220308;050000;6.05
20220308;060000;6.05
20220308;070000;6.04
20220308;080000;6.04
20220308;090000;6.04
20220308;100000;6.04
20220308;110000;6.03
20220308;120000;6.03
20220308;130000;6.04
20220308;140000;6.04
20220308;150000;6.04
20220308;160000;6.04
20220308;170000;6.04
20220308;180000;6.04
20220308;190000;6.04
20220308;200000;6.03
20220308;210000;6.03
20220308;220000;6.03
20220308;230000;6.03
20220309;000000;6.03
<STATION>109190351C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;19.64
20220308;020000;19.65
20220308;030000;19.64
20220308;040000;19.65
20220308;050000;19.64
20220308;060000;19.64
20220308;070000;19.64
20220308;080000;19.64
20220308;090000;19.63
20220308;100000;19.64
20220308;110000;19.64
20220308;120000;19.64
20220308;130000;19.64
20220308;140000;19.65
20220308;150000;19.65
20220308;160000;19.64
20220308;170000;19.64
20220308;180000;19.65
20220308;190000;19.65
20220308;200000;19.66
20220308;210000;19.65
20220308;220000;19.65
20220308;230000;19.65
20220309;000000;19.64
<STATION>109190351C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;10120
20220308;020000;10120
20220308;030000;10130
20220308;040000;10130
20220308;050000;10120
20220308;060000;10130
20220308;070000;10130
20220308;080000;10130
20220308;090000;10130
20220308;100000;10130
20220308;110000;10130
20220308;120000;10130
20220308;130000;10130
20220308;140000;10130
20220308;150000;10130
20220308;160000;10130
20220308;170000;10130
20220308;180000;10130
20220308;190000;10130
20220308;200000;10130
20220308;210000;10130
20220308;220000;10130
20220308;230000;10130
20220309;000000;10130
<STATION>109190351C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220308;010000;3.59
20220308;020000;3.57
20220308;030000;3.59
20220308;040000;3.60
20220308;050000;3.60
20220308;060000;3.57
20220308;070000;3.57
20220308;080000;3.57
20220308;090000;3.59
20220308;100000;3.57
20220308;110000;3.60
20220308;120000;3.58
20220308;130000;3.58
20220308;140000;3.60
20220308;150000;3.59
20220308;160000;3.61
20220308;170000;3.58
20220308;180000;3.59
20220308;190000;3.58
20220308;200000;3.60
20220308;210000;3.60
20220308;220000;3.58
20220308;230000;3.58
20220309;000000;3.57
<STATION>109190351C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220309;000000;9
<STATION>112040274C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;180000;-0.15
20220304;190000;-0.15
20220304;200000;-0.15
20220304;210000;-0.15
20220304;220000;-0.15
20220304;230000;-0.15
20220305;000000;-0.15
<STATION>112040274C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;180000;16.74
20220304;190000;16.93
20220304;200000;16.95
20220304;210000;17.14
20220304;220000;17.09
20220304;230000;16.99
20220305;000000;16.87
<STATION>112040274C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;180000;0
20220304;190000;0
20220304;200000;0
20220304;210000;0
20220304;220000;0
20220304;230000;0
20220305;000000;0
<STATION>112040274C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220304;180000;3.59
20220304;190000;3.63
20220304;200000;3.61
20220304;210000;3.63
20220304;220000;3.61
20220304;230000;3.63
20220305;000000;3.62
<STATION>112040274C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;000000;[01]
<STATION>112040274C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;-0.15
20220305;020000;-0.15
20220305;030000;-0.15
20220305;040000;-0.15
20220305;050000;-0.15
20220305;060000;-0.15
20220305;070000;-0.15
20220305;080000;-0.15
20220305;090000;-0.15
20220305;100000;-0.15
20220305;110000;-0.15
20220305;120000;-0.15
20220305;130000;-0.15
20220305;140000;-0.15
20220305;150000;-0.15
20220305;160000;-0.15
20220305;170000;-0.15
20220305;180000;-0.15
20220305;190000;-0.15
20220305;200000;-0.15
20220305;210000;-0.15
20220305;220000;-0.15
20220305;230000;-0.15
20220306;000000;-0.15
<STATION>112040274C</STATION><SENSOR>0002</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;16.76
20220305;020000;16.65
20220305;030000;16.53
20220305;040000;16.47
20220305;050000;16.44
20220305;060000;16.38
20220305;070000;16.32
20220305;080000;16.26
20220305;090000;16.24
20220305;100000;16.26
20220305;110000;16.32
20220305;120000;16.41
20220305;130000;16.47
20220305;140000;16.53
20220305;150000;16.63
20220305;160000;16.68
20220305;170000;16.76
20220305;180000;16.83
20220305;190000;16.85
20220305;200000;16.83
20220305;210000;16.67
20220305;220000;16.51
20220305;230000;16.45
20220306;000000;16.60
<STATION>112040274C</STATION><SENSOR>0004</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;0
20220305;020000;0
20220305;030000;0
20220305;040000;0
20220305;050000;0
20220305;060000;0
20220305;070000;0
20220305;080000;0
20220305;090000;0
20220305;100000;0
20220305;110000;0
20220305;120000;0
20220305;130000;0
20220305;140000;0
20220305;150000;0
20220305;160000;0
20220305;170000;0
20220305;180000;0
20220305;190000;0
20220305;200000;0
20220305;210000;0
20220305;220000;0
20220305;230000;0
20220306;000000;0
<STATION>112040274C</STATION><SENSOR>0003</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220305;010000;3.61
20220305;020000;3.61
20220305;030000;3.61
20220305;040000;3.61
20220305;050000;3.61
20220305;060000;3.62
20220305;070000;3.61
20220305;080000;3.62
20220305;090000;3.60
20220305;100000;3.60
20220305;110000;3.61
20220305;120000;3.61
20220305;130000;3.60
20220305;140000;3.60
20220305;150000;3.62
20220305;160000;3.62
20220305;170000;3.60
20220305;180000;3.60
20220305;190000;3.62
20220305;200000;3.62
20220305;210000;3.60
20220305;220000;3.60
20220305;230000;3.62
20220306;000000;3.62
<STATION>112040274C</STATION><SENSOR>0008</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;000000;25
<STATION>112040274C</STATION><SENSOR>0001</SENSOR><DATEFORMAT>YYYYMMDD</DATEFORMAT>
20220306;010000;-0.15
20220306;020000;-0.15
20220306;030000;-0.15
20220306;040000;-0.15
20220306;050000;-0.15
20220306;060000;-0.15
20220306;070000;-0.15
20220306;080000;-0.15
20220306;090000;-0.15
20220306;100000;-0.15
20220306;110000;-0.15
20220306;120000;-0.15
20220306;130000;-0.15
20220306;140000;-0.15
20220306;150000;-0.15
20220306;160000;-0.15
20220306;170000;-0.15
